page_likes,category,post_month,post_weekday,post_hour,paid,total_reach,total_impressions,engaged_users,post_consumers,post_consumptions,fan_impressions,fan_reach,fan_engaged,engagement_rate,is_weekend,log_total_reach,log_total_impressions,log_fan_reach,log_fan_impressions,log_engaged_users,log_page_likes,type_Photo,type_Status,type_Video,log_total_interactions
107907,3,4,4,13,0,6360,11079,715,631,1028,6661,3864,505,0.112421,0,8.757940876678804,9.312896960301275,8.259716961021523,8.804175018753625,6.573680166960646,11.589034291222536,1,0,0,5.420534999272286
107907,3,4,4,5,1,3714,6385,537,481,645,4441,2512,395,0.144588,0,8.220133957151859,8.761863373274727,7.829232537543592,8.398860004454372,6.2878585601617845,11.589034291222536,1,0,0,4.812184355372417
107907,1,4,3,13,1,46192,80227,1364,1096,1697,32842,16960,762,0.029529,0,10.740583550438735,11.292627860105938,9.738671869871839,10.399493911403768,7.21890970761906,11.589034291222536,1,0,0,5.932245187448011
107907,1,4,3,4,1,39568,47128,741,652,957,22022,16096,519,0.018727,0,10.585801262389678,10.76064380178476,9.68638819820623,9.99984264077889,6.60934924316738,11.589034291222536,1,0,0,5.0106352940962555
107907,1,4,2,6,0,70912,94172,1374,1106,1267,42338,27232,788,0.019376,0,11.169209052553029,11.452888795276065,10.212184752202996,10.653463926082116,7.226209010100671,11.589034291222536,0,0,0,6.042632833682381
107907,3,4,1,3,0,4552,7253,471,444,569,4440,2664,316,0.103471,0,8.423541635334782,8.889308319842847,7.887959336599945,8.398634855292102,6.156978985585555,11.589034291222536,1,0,0,4.356708826689592
107907,3,4,7,10,0,4390,7004,484,453,602,4607,2862,347,0.110251,1,8.387312270561717,8.854379458771108,7.959625305098115,8.435549202375727,6.184148890937483,11.589034291222536,1,0,0,4.51085950651685
107907,3,4,7,3,0,4770,7716,494,455,632,5040,3114,344,0.103564,1,8.470311205516108,8.951180966457603,8.043984431221553,8.525359754082631,6.20455776256869,11.589034291222536,1,0,0,4.8283137373023015
106928,3,4,6,9,1,2970,4649,421,390,544,3346,2044,301,0.141751,1,7.9966538754626075,8.444622498581403,7.623153068476902,8.115819701211327,6.045005314036012,11.579920341794507,1,0,0,4.219507705176107
106928,1,4,6,4,0,34192,42092,338,322,389,22907,16464,230,0.009885,1,10.439776223738649,10.647636735062106,9.708992194810465,10.039241473513748,5.82600010738045,11.579920341794507,0,0,0,3.8066624897703196
106928,2,4,5,13,0,5302,8769,624,566,979,6021,3606,441,0.117691,0,8.57602797713713,9.079092085366229,8.19063168090354,8.70317470904168,6.437751649736401,11.579920341794507,1,0,0,5.1298987149230735
106928,2,4,5,3,0,5560,9301,642,586,984,6600,3916,463,0.115468,0,8.623533227187563,9.137984709784043,8.27308133366583,8.79497643168877,6.466144724237619,11.579920341794507,1,0,0,5.159055299214529
106928,3,4,4,13,0,4406,6769,477,433,571,4550,2830,335,0.108261,0,8.390949464841986,8.820256365906321,7.9483852851118995,8.423102268016642,6.169610732491456,11.579920341794507,1,0,0,4.5217885770490405
106928,1,4,4,3,1,5290,8132,612,570,857,6032,3794,454,0.11569,0,8.57376254290413,9.003685138166775,8.24143968982973,8.704999678440762,6.418364935936212,11.579920341794507,1,0,0,4.653960350157523
104070,1,3,5,14,1,3696,5824,517,474,742,4166,2650,391,0.139881,0,8.215276958936633,8.669914278433902,7.8826922062890254,8.334951631422454,6.249975242259483,11.552828637502815,1,0,0,4.406719247264253
104070,1,3,4,14,1,6030,9579,735,659,1448,6956,4418,572,0.121891,0,8.704668113450987,9.167432870964907,8.39366870513074,8.847503625923641,6.601230118728877,11.552828637502815,1,0,0,5.342334251964811
104070,1,3,4,7,0,49632,1110282,1653,1480,2567,1107833,48368,1513,0.033305,0,10.812411214064715,13.92012549574798,10.786614391631849,13.917917315570719,7.4109518755836366,11.552828637502815,1,0,0,5.521460917862246
104070,1,3,3,15,0,9120,14759,951,937,1290,13246,8004,924,0.104276,0,9.118334726180159,9.599676098154463,8.987821625430815,9.491526390684262,6.858565034791365,11.552828637502815,0,1,0,3.5553480614894135
104070,1,3,3,10,0,1874,2474,25,25,31,1483,1062,15,0.01334,0,7.536363938404511,7.813995675002791,6.968850378341948,7.302496423727326,3.258096538021482,11.552828637502815,1,0,0,0.0
102112,1,3,3,10,0,4122,7073,466,455,609,5827,3302,361,0.113052,0,8.3243363327069,8.864181369765426,8.10258642539079,8.670429167315095,6.1463292576688975,11.533835322198303,1,0,0,3.6888794541139363
102112,1,3,3,4,0,5080,8238,523,505,727,6630,3892,403,0.102953,0,8.533263371593732,9.01663425631559,8.266935347610456,8.799510901368867,6.261491684321042,11.533835322198303,1,0,0,3.9889840465642745
102112,1,3,2,12,0,4068,7333,538,513,934,5914,3198,402,0.132252,0,8.31115254800169,8.900276348631271,8.070593539949519,8.685246776412487,6.289715570908998,11.533835322198303,1,0,0,4.31748811353631
102112,1,3,2,3,0,3272,6079,463,446,653,5079,2644,357,0.141504,0,8.09346227450118,8.712759974960212,7.8804263442924,8.533066540572527,6.139884552226255,11.533835322198303,1,0,0,3.6888794541139363
102112,1,3,1,19,0,238,570,143,142,834,567,236,99,0.60084,0,5.476463551931511,6.3473892096560105,5.4680601411351315,6.342121418721152,4.969813299576001,11.533835322198303,1,0,0,1.0986122886681098
102112,1,3,1,18,0,3358,5900,541,507,4550,4650,2800,344,0.161108,0,8.119398589612294,8.682877107057168,7.937731775260109,8.444837529224097,6.295266001439646,11.533835322198303,1,0,0,4.795790545596741
102112,1,3,1,18,0,6400,11941,735,726,8415,10987,5916,628,0.114844,0,8.764209507142004,9.387816877106937,8.685584842676693,9.304559047215164,6.601230118728877,11.533835322198303,1,0,0,3.6635616461296463
102112,3,3,1,3,0,6876,10885,282,245,337,9403,5752,259,0.041012,0,8.835937789319836,9.295232838994146,8.657476736863293,9.14889040965996,5.645446897643238,11.533835322198303,0,0,0,4.454347296253507
100732,1,3,7,18,0,391,746,131,130,766,723,380,93,0.335038,1,5.971261839790462,6.616065185132817,5.942799375126701,6.584791392385716,4.882801922586371,11.520228731080348,1,0,0,2.0794415416798357
100732,1,3,7,17,0,10844,22468,1409,1339,11064,18310,8848,1086,0.129934,1,9.291459423260974,10.019891860406231,9.08805973726735,9.815257251141714,7.251344983372214,11.520228731080348,1,0,0,5.442417710521793
100732,1,3,7,15,0,5132,9067,398,398,1690,9065,5132,393,0.077553,1,8.543445562560303,9.11250701162742,8.543445562560303,9.112286431500795,5.988961416889864,11.520228731080348,1,0,0,1.0986122886681098
100732,1,3,7,15,0,3772,6971,144,144,1033,6932,3758,140,0.038176,1,8.235625719964311,8.849657406639912,8.231908243564177,8.84404789894249,4.976733742420574,11.520228731080348,1,0,0,1.3862943611198906
100732,1,3,7,14,0,2933,5144,24,23,26,3972,2012,19,0.008183,1,7.984121958702927,8.545780648268149,7.607381425639791,8.287276755814599,3.2188758248682006,11.520228731080348,0,0,0,1.9459101490553132
100732,1,3,7,12,0,4094,7469,206,203,1420,7451,4088,200,0.050318,1,8.31752199628717,8.918650278126863,8.316055720364643,8.916237731721479,5.332718793265369,11.520228731080348,1,0,0,1.6094379124341003
100732,1,3,6,17,0,452,726,186,184,889,721,450,114,0.411504,1,6.115892125483034,6.588926477533519,6.111467339502679,6.582025138892826,5.231108616854587,11.520228731080348,1,0,0,1.791759469228055
100732,1,3,6,17,0,11420,23855,1411,1342,8049,16634,8032,865,0.123555,1,9.343209045050607,10.07979103700452,8.991313336173812,9.719264188452577,7.252762418053187,11.520228731080348,1,0,0,5.472270673671475
100732,1,3,6,15,0,5704,10510,452,450,2895,9348,5388,361,0.079243,1,8.649098262296176,9.260177606823355,8.592115117933497,9.143024664691316,6.115892125483034,11.520228731080348,1,0,0,2.8903717578961645
100732,1,3,6,15,0,7192,12811,587,554,3941,11519,6616,472,0.081618,1,8.880863609867356,9.458137510729049,8.797397374012059,9.351839934249883,6.376726947898627,11.520228731080348,1,0,0,4.709530201312334
100732,1,3,6,13,1,9604,16557,1061,1037,9614,13618,7984,705,0.110475,1,9.170039075202657,9.71462464769875,8.985320060649112,9.519221155568957,6.967909201801884,11.520228731080348,1,0,0,4.969813299576001
100732,1,3,6,10,0,122944,457509,1373,1268,2106,72846,13184,475,0.011168,1,11.719492379879636,13.03355402138233,9.486835098787386,11.196116630267518,7.2254814727822945,11.520228731080348,1,0,0,5.0106352940962555
98195,2,3,6,6,0,5730,10083,103,71,97,8964,4830,92,0.017976,1,8.653645314551737,9.218705288307811,8.482808764554406,9.101083386039234,4.6443908991413725,11.494720760315381,0,0,0,3.912023005428146
98195,1,3,6,3,0,4898,7960,560,528,719,6380,3730,363,0.114332,1,8.496786381638575,8.982309899088579,8.224431573221159,8.761080103868347,6.329720905522696,11.494720760315381,1,0,0,4.465908118654584
98195,1,3,5,10,0,4118,7355,546,526,675,6423,3466,379,0.132589,0,8.323365694436081,8.903271585724212,8.151044945685024,8.767796255626598,6.304448802421981,11.494720760315381,1,0,0,3.6109179126442243
98195,1,3,5,4,1,1845,2670,9,9,9,1614,1008,9,0.004878,0,7.520776415062797,7.890208213109961,6.9167150203536085,7.387090235656757,2.302585092994046,11.494720760315381,1,0,0,0.0
98195,3,3,4,13,0,34480,191207,1591,1156,1926,184270,30720,1292,0.046143,0,10.448163726677256,12.161117119728312,10.332701738815134,12.124162779133522,7.3727463664043285,11.494720760315381,1,0,0,6.648984550024776
96749,3,3,2,9,0,5338,9940,589,556,715,8146,3920,363,0.110341,0,8.582793648500186,9.204422898212146,8.27410200229233,9.005405040310642,6.380122536899765,11.479885610892028,1,0,0,4.30406509320417
96749,2,3,2,5,0,5312,9411,603,582,795,7034,3588,345,0.113517,0,8.577911926450943,9.149740749847252,8.185628891147607,8.858652969548489,6.403574197934815,11.479885610892028,1,0,0,4.23410650459726
96749,1,3,1,13,1,4412,8070,711,678,926,6937,3478,346,0.161151,0,8.392310009269547,8.996032669324372,8.154500175151941,8.844768827529695,6.568077911411976,11.479885610892028,1,0,0,4.1588830833596715
96749,1,3,1,2,1,98816,125026,11452,11328,18115,16682,10336,1356,0.115892,0,11.501024933711841,11.736284992959797,9.243484970568485,9.722145515855674,9.346006983397716,11.479885610892028,1,0,0,5.43372200355424
96749,1,3,7,10,1,7220,12735,2348,2300,3311,9837,5296,642,0.325208,1,8.884748726451182,9.452187908084165,8.574895901544526,9.194007717355285,7.761744984658913,11.479885610892028,1,0,0,4.77912349311153
96749,1,3,7,5,1,14320,21958,1850,1819,2170,9579,4664,413,0.12919,1,9.569482270478703,9.996932357245992,8.447843113281444,9.167432870964907,7.523481312573497,11.479885610892028,1,0,0,4.219507705176107
93684,1,2,6,13,1,27056,162816,2299,2127,2737,160270,25424,1146,0.084972,1,10.205701030833819,12.00038214970334,10.14348822091676,11.984621411439049,7.7406644019172415,11.447693370032614,1,0,0,5.58724865840025
93577,1,2,6,6,0,20528,33000,1876,1800,2654,14636,7632,656,0.091387,1,9.929593799620607,10.404293143019792,8.94023623179847,9.591307848483947,7.537430036586509,11.446550592103767,1,0,0,5.153291594497779
93470,1,2,5,12,0,6416,11459,1362,1313,1652,9122,4716,497,0.212282,0,8.766705997750515,9.346617990268731,8.458928283284262,9.118553976345474,7.217443431696533,11.445406506739277,1,0,0,4.836281906951478
93363,1,2,5,6,0,5786,10634,1237,1218,1526,9103,4764,483,0.213792,0,8.663369301573839,9.271905727634337,8.469052816088302,9.116469156366112,7.121252453244542,11.444261110944078,1,0,0,4.23410650459726
93256,3,2,4,12,0,5878,10508,1132,1087,1380,8471,4528,446,0.192583,0,8.679141958402255,9.259987311865597,8.418256443556213,9.044521887281242,7.0326242610280065,11.443114401712803,1,0,0,4.859812404361672
93149,3,2,4,3,0,9528,16535,1383,1288,1834,11276,6260,630,0.145151,0,9.162095059348188,9.713295101361604,8.74209519574531,9.330520532232288,7.232733136177615,11.441966376029734,1,0,0,5.645446897643238
93042,3,2,3,13,0,8500,14157,1095,1029,1422,9670,5640,465,0.128824,0,9.04793908261736,9.558035114334135,8.637816633739977,9.176886995716963,6.999422467507961,11.440817030868757,1,0,0,5.384495062789089
92935,1,2,3,9,1,3796,6737,949,940,1192,5249,2694,398,0.25,0,8.241966560231802,8.815518423966498,7.899153483343097,8.565983355585669,6.856461984594587,11.43966636319331,1,0,0,3.4011973816621555
92828,1,2,3,6,0,28128,42940,2283,2190,3400,9183,4560,621,0.081165,0,10.244556351616321,10.667582359470872,8.4252971767117,9.125218118559348,7.7336835707759,11.438514369956337,1,0,0,5.187385805840755
92721,3,2,2,13,0,7228,12627,1239,1189,1612,9781,5348,606,0.171417,0,8.885855993000296,9.443671849677882,8.58466490653125,9.188299241099303,7.122866658599083,11.437361048100238,1,0,0,5.111987788356544
92614,2,2,2,3,1,5290,9100,1053,994,1326,6285,3578,441,0.199055,0,8.57376254290413,9.116139576577355,8.182838710766026,8.746080217357513,6.960347729101308,11.436206394556823,1,0,0,5.099866427824199
92507,3,2,1,13,0,55520,665792,4544,3586,6624,648611,47488,3430,0.081844,0,10.924516606545858,13.408734090400024,10.76825338425682,13.38258997407181,8.421783006611578,11.435050406247262,1,0,0,7.535830462798367
92400,1,2,1,4,0,5880,10115,1291,1264,1878,8536,4884,706,0.219558,0,8.679482094459956,9.221873607789856,8.493924564476883,9.052164937010307,7.163946684342547,11.433893080082035,1,0,0,4.564348191467836
92293,3,2,7,13,1,10040,17029,1429,1346,2022,11744,6964,742,0.142331,1,9.214431989879436,9.742731773656734,8.848652886213905,9.371182897093012,7.265429723253953,11.432734412960881,1,0,0,5.7430031878094825
92186,3,2,7,2,1,153536,497910,1713,1633,2493,8907,5696,593,0.011157,1,11.941696859308626,13.118176625175948,8.647694999480395,9.094705028377259,7.446585099157725,11.431574401772753,1,0,0,5.176149732573829
92079,1,2,6,13,0,158208,453213,2482,2319,3412,81938,20608,1034,0.015688,1,11.971672222710158,13.024119699097517,9.933483152571508,11.313730346974646,7.817222785508166,11.430413043395765,1,0,0,5.749392985908253
91972,3,2,6,3,0,6484,10832,1166,1115,1441,7316,4280,583,0.179827,1,8.777247096750544,9.290352309945568,8.361941906144946,8.89795568688403,7.062191632286556,11.429250334697135,1,0,0,5.14166355650266
91865,2,2,5,13,1,4840,7466,949,923,1116,5362,3370,447,0.196074,0,8.484876589939695,8.918248591035702,8.12296471523406,8.587278798982926,6.856461984594587,11.42808627253315,1,0,0,4.276666119016055
91758,2,2,5,3,1,15880,51571,1188,1071,1410,47976,13560,677,0.074811,0,9.672878705110646,10.850734168530728,9.514953305087944,10.778477008386329,7.080867896690782,11.426920853749099,1,0,0,5.476463551931511
91651,1,2,4,12,0,15288,31467,1573,1401,2110,28247,13312,1052,0.102891,0,9.634888894560614,10.356726435449133,9.496496280431916,10.248777937608223,7.3613754289773485,11.425754075179233,1,0,0,5.723585101952381
91544,3,2,4,3,0,9528,16779,1245,1175,1725,11885,6672,729,0.130668,0,9.162095059348188,9.727942980021197,8.805824812903607,9.383116515926606,7.1276936993473985,11.424585933646705,1,0,0,5.579729825986222
91437,1,2,3,13,0,9356,14986,448,381,505,13919,8460,392,0.047884,0,9.143880005275912,9.614938437644996,9.0432226489245,9.54108193388841,6.1070228877422545,11.423416425963524,0,0,0,4.882801922586371
91330,3,2,3,3,0,7732,13264,1066,1002,1336,8753,4880,570,0.137869,0,8.953252164609035,9.49288426657184,8.493105395887147,9.07726601775084,6.9726062513017535,11.422245548930501,1,0,0,5.41610040220442
91223,1,2,2,13,0,5240,8893,857,837,1020,7420,4232,466,0.16355,0,8.564267598802166,9.093132171070641,8.350666240520924,8.912069097970134,6.754604099487962,11.421073299337195,1,0,0,4.127134385045092
91116,3,2,2,4,1,7132,12060,1004,944,1226,8294,4736,576,0.140774,0,8.872487182278038,9.397732385583243,8.463159302923751,9.023408202624545,6.912742820493176,11.419899673961861,1,0,0,5.209486152841421
91009,1,2,1,12,0,21928,39641,1512,1479,1837,6338,3672,497,0.068953,0,9.995565240737037,10.587644441257941,8.208764045819667,8.754476306284166,7.321849713788356,11.418724669571402,1,0,0,4.465908118654584
86909,3,1,6,16,1,5754,9238,1179,1143,1452,6101,3546,420,0.204901,1,8.657824321155983,9.131188933670746,8.173857454773621,8.716371865276615,7.07326971745971,11.372628379431506,1,0,0,4.442651256490317
86909,1,1,6,10,1,37088,10966,2728,2288,3183,66311,34352,2021,0.073555,1,10.521075708675037,9.302646042760209,10.444444630081449,11.102126155271362,7.911690520708339,11.372628379431506,1,0,0,6.452048954437226
86909,1,1,6,4,0,39600,7927,572,496,581,12522,8176,167,0.014444,1,10.586609649448985,8.978156076009824,9.009080614161977,9.435322232564033,6.35088571671474,11.372628379431506,0,0,0,4.68213122712422
86909,3,1,5,13,0,5536,8745,1141,1099,1461,5225,3098,483,0.206105,0,8.619208116822968,9.076351731972865,8.038834757787749,8.561401446080557,7.040536390215956,11.372628379431506,1,0,0,4.672828834461906
86909,3,1,5,4,0,6056,10325,1117,1078,1427,6823,3788,487,0.184445,0,8.708969906980947,9.242420265439595,8.239857411018601,8.828201089171515,7.0192966537150445,11.372628379431506,1,0,0,4.852030263919617
86909,2,1,4,11,0,11484,20696,1762,1635,2741,8774,5124,722,0.153431,0,9.3487971151232,9.937744041214218,8.54188580400661,9.079662048334066,7.47477218239787,11.372628379431506,1,0,0,6.246106765481563
86491,1,1,4,4,1,4938,7910,66,63,70,6625,3804,59,0.013366,0,8.504918160540624,8.976009475021396,8.244071270295786,8.798756582859841,4.204692619390966,11.367807203093786,0,0,0,2.0794415416798357
86491,3,1,3,10,0,66784,9456,2969,2833,3645,17809,11328,801,0.044457,0,11.109233783411206,9.154510487015513,9.335121088873489,9.787515376283707,7.996317231796746,11.367807203093786,1,0,0,5.424950017481403
86491,2,1,3,3,0,5526,8779,1096,1058,1399,5732,3412,453,0.198335,0,8.617400451833262,9.080231686629162,8.135346948906706,8.653994232908383,7.00033446027523,11.367807203093786,1,0,0,4.584967478670572
86491,3,1,2,7,0,5040,8367,1062,1023,1348,5485,3068,437,0.210714,0,8.525359754082631,9.032170186304704,8.029107054619736,8.60995467149755,6.968850378341948,11.367807203093786,1,0,0,4.6913478822291435
86491,1,1,2,2,0,5168,8371,66,59,71,7041,3996,58,0.012771,0,8.550434525196039,9.03264808356589,8.293299358711323,8.859647499714997,4.204692619390966,11.367807203093786,0,0,0,2.70805020110221
85979,3,1,1,12,0,5034,8030,1020,993,1243,5340,3094,440,0.202622,0,8.524168805152662,8.991064332188461,8.037543185118697,8.58316818033977,6.928537818164665,11.361869990050273,1,0,0,4.430816798843313
85979,3,1,1,2,0,4908,7491,957,937,1153,4642,2842,393,0.194988,0,8.498825534058053,8.921591063563978,7.952615111651,8.443115988019922,6.86484777797086,11.361869990050273,1,0,0,4.204692619390966
85979,3,1,7,10,0,9700,17442,1407,1271,2007,8872,4876,660,0.145052,1,9.179984251961283,9.766693701018134,8.492285555710053,9.090768236835338,7.249925536717988,11.361869990050273,1,0,0,5.937536205082426
85979,3,1,7,2,0,4800,7754,975,938,1278,4932,2820,432,0.203125,1,8.476579508530941,8.956093075610639,7.944846711001996,8.503702601233739,6.883462586413092,11.361869990050273,1,0,0,4.6443908991413725
85979,3,1,6,11,0,5280,8703,951,911,1237,5757,3300,431,0.180114,1,8.571870752706934,9.071537969095724,8.101980731853192,8.65834547117212,6.858565034791365,11.361869990050273,1,0,0,4.709530201312334
85979,3,1,6,3,1,6184,10228,956,901,1140,6085,3502,437,0.154592,1,8.729882284826589,9.232982102457008,8.161375023197486,8.713746330456916,6.863803391452954,11.361869990050273,1,0,0,5.030437921392435
85979,1,1,5,11,0,45920,5808,753,655,763,15766,10720,220,0.016398,0,10.734677807759818,8.667163717992533,9.27995971385624,9.665674427237482,6.625392368007956,11.361869990050273,0,0,0,4.927253685157205
85093,3,1,1,2,0,8412,13960,1179,1111,1632,8632,5348,699,0.140157,0,9.037533407550814,9.544023006988647,8.58466490653125,9.063347348235522,7.07326971745971,11.351511806787954,1,0,0,5.552959584921617
85093,3,1,7,10,0,5400,9218,810,756,1003,5654,3230,422,0.15,1,8.594339400592892,9.129021850798594,8.080546965824498,8.640295388550221,6.698268054115413,11.351511806787954,1,0,0,5.176149732573829
85093,3,1,7,2,0,4684,7536,733,708,985,4750,2876,392,0.15649,1,8.452121194672523,8.92757950384347,7.964503363551548,8.46611040118692,6.598509028614515,11.351511806787954,1,0,0,4.442651256490317
81370,2,1,5,8,0,3480,6229,537,508,687,3961,2104,301,0.15431,0,8.15507488781144,8.737131611781498,7.652070746116482,8.284504227258497,6.2878585601617845,11.306774223156788,1,0,0,4.330733340286331
81370,1,1,5,2,0,3778,7216,625,572,795,4742,2388,363,0.165431,0,8.237214703349489,8.884194633072273,7.77863014732581,8.464425125877582,6.439350371100098,11.306774223156788,1,0,0,4.7535901911063645
81370,3,1,4,11,0,4156,7564,626,574,832,4534,2452,370,0.150626,0,8.332548939252638,8.931287626222456,7.8050670442584895,8.419580362549237,6.440946540632921,11.306774223156788,1,0,0,4.919980925828125
81370,2,1,4,4,0,4188,7292,564,524,743,3861,2200,316,0.13467,0,8.340217320947035,8.894670262984233,7.696667081526462,8.258940462988459,6.336825731146441,11.306774223156788,1,0,0,4.787491742782046
